,key
9126,"(1000, 6400, 6400010001, 520905, '520905 - Travel - Training Related', 520, '520 - Other Services and Charges', 'Expenditures')"
9127,"(2205, 1500, 1500040001, 501070, '501070 - Pension - Civilian', 500, '500 - Personnel Services', 'Expenditures')"
9128,"(1000, 3600, 3600150021, 503060, '503060 - Long Term Disability - Civilian', 500, '500 - Personnel Services', 'Expenditures')"
9129,"(1000, 1200, 1200060004, 511120, '511120 - Clothing', 510, '510 - Supplies', 'Expenditures')"
9130,"(1011, 8000, 8000100002, 511070, '511070 - Miscellaneous Office Supplies', 510, '510 - Supplies', 'Expenditures')"
9131,"(1000, 6800, 6800030004, 500010, '500010 - Salary Base Pay - Civilian', 500, '500 - Personnel Services', 'Expenditures')"
9132,"(1000, 1000, 1000010010, 503025, '503025 - Basic Life Insurance - Active Classified', 500, '500 - Personnel Services', 'Expenditures')"
9133,"(1000, 3600, 3600150044, 500030, '500030 - Salary Part Time - Civilian', 500, '500 - Personnel Services', 'Expenditures')"
9134,"(1000, 3800, 3800060001, 520910, '520910 - Travel - Non-Training Related', 520, '520 - Other Services and Charges', 'Expenditures')"
9135,"(1011, 9000, 9000130001, 520805, '520805 - Education & Training', 520, '520 - Other Services and Charges', 'Expenditures')"
9136,"(8300, 2000, 2000090001, 522205, '522205 - Metro Commuter Passes', 520, '520 - Other Services and Charges', 'Expenditures')"
9137,"(1000, 2500, 2500020001, 521705, '521705 - Equipment Rental', 520, '520 - Other Services and Charges', 'Expenditures')"
9138,"(1000, 2100, 2100050003, 502010, '502010 - FICA - Civilian', 500, '500 - Personnel Services', 'Expenditures')"
9139,"(1000, 1000, 1000010070, 503015, '503015 - Basic Life Insurance - Activie Civilian', 500, '500 - Personnel Services', 'Expenditures')"
9140,"(8001, 2800, 2800040003, 520520, '520520 - Printing & Reproduction Services', 520, '520 - Other Services and Charges', 'Expenditures')"
9141,"(8300, 2000, 2000040019, 511145, '511145 - Small Tools & Minor Equipment', 510, '510 - Supplies', 'Expenditures')"
9142,"(8300, 2000, 2000040021, 511025, '511025 - Electrical Hardware & Parts', 510, '510 - Supplies', 'Expenditures')"
9143,"(1000, 1000, 1000010027, 500050, '500050 - Salary-Education/Incentive Pay - Classif', 500, '500 - Personnel Services', 'Expenditures')"
9144,"(8300, 2000, 2000040005, 521625, '521625 - Voice Labor', 520, '520 - Other Services and Charges', 'Expenditures')"
9145,"(1001, 2000, 2000070004, 511060, '511060 - Postage', 510, '510 - Supplies', 'Expenditures')"
9146,"(1000, 3600, 3600150009, 502010, '502010 - FICA - Civilian', 500, '500 - Personnel Services', 'Expenditures')"
9147,"(8305, 2000, 2000080001, 560240, '560240 - Cap Exp - Communication Equipment', 560, '560 - Capital Purchases', 'Expenditures')"
9148,"(8300, 2000, 2000040023, 511050, '511050 - Paper & Printing Supplies', 510, '510 - Supplies', 'Expenditures')"
9149,"(1000, 6800, 6800010001, 502010, '502010 - FICA - Civilian', 500, '500 - Personnel Services', 'Expenditures')"
9150,"(1001, 2000, 2000070002, 501120, '501120 - Termination Pay - Civilian', 500, '500 - Personnel Services', 'Expenditures')"
9151,"(8300, 2000, 2000040012, 511015, '511015 - Cleaning & Sanitary Supplies', 510, '510 - Supplies', 'Expenditures')"
9152,"(1000, 1000, 1000010064, 511120, '511120 - Clothing', 510, '510 - Supplies', 'Expenditures')"
9153,"(1000, 3400, 3400050001, 503090, '503090 - Workers Compensation - Civilian Admin', 500, '500 - Personnel Services', 'Expenditures')"
9154,"(8300, 2000, 2000040021, 511110, '511110 - Fuel', 510, '510 - Supplies', 'Expenditures')"
9155,"(2100, 3600, 3600150041, 520510, '520510 - Mail/Delivery Services', 520, '520 - Other Services and Charges', 'Expenditures')"
9156,"(8001, 2800, 2800060005, 511055, '511055 - Publications & Printed Materials', 510, '510 - Supplies', 'Expenditures')"
9157,"(2205, 1500, 1500010001, 503060, '503060 - Long Term Disability - Civilian', 500, '500 - Personnel Services', 'Expenditures')"
9158,"(2205, 1500, 1500020001, 520121, '520121 - Application Services', 520, '520 - Other Services and Charges', 'Expenditures')"
9159,"(1000, 6400, 6400010001, 501050, '501050 - Employee Awards', 500, '500 - Personnel Services', 'Expenditures')"
9160,"(1000, 1000, 1000010002, 503090, '503090 - Workers Compensation - Civilian Admin', 500, '500 - Personnel Services', 'Expenditures')"
9161,"(1000, 3600, 3600130004, 511120, '511120 - Clothing', 510, '510 - Supplies', 'Expenditures')"
9162,"(1000, 3800, 3800040001, 520102, '520102 - Security Services', 520, '520 - Other Services and Charges', 'Expenditures')"
9163,"(1000, 6400, 6400010001, 520110, '520110 - Management Consulting Services', 520, '520 - Other Services and Charges', 'Expenditures')"
9164,"(1000, 3600, 3600150013, 500180, '500180 - Temporary Employees', 500, '500 - Personnel Services', 'Expenditures')"
9165,"(9000, 8000, 8000150011, 522505, '522505 - Employee Premiums', 520, '520 - Other Services and Charges', 'Expenditures')"
9166,"(1000, 1000, 1000010047, 500040, '500040 - Salary Assignment Pay - Classified', 500, '500 - Personnel Services', 'Expenditures')"
9167,"(8001, 2800, 2800040018, 511015, '511015 - Cleaning & Sanitary Supplies', 510, '510 - Supplies', 'Expenditures')"
9168,"(1001, 2000, 2000070003, 511015, '511015 - Cleaning & Sanitary Supplies', 510, '510 - Supplies', 'Expenditures')"
9169,"(1000, 3600, 3600150069, 500180, '500180 - Temporary Employees', 500, '500 - Personnel Services', 'Expenditures')"
9170,"(1000, 3600, 3600130001, 503100, '503100 - Workers Comp-Civilian Claims', 500, '500 - Personnel Services', 'Expenditures')"
9171,"(1000, 2100, 2100050002, 511145, '511145 - Small Tools & Minor Equipment', 510, '510 - Supplies', 'Expenditures')"
9172,"(1000, 1000, 1000010028, 503010, '503010 - Health Insurance - Active Civilian', 500, '500 - Personnel Services', 'Expenditures')"
9173,"(1001, 2000, 2000060007, 511045, '511045 - Computer Supplies', 510, '510 - Supplies', 'Expenditures')"
9174,"(1000, 1000, 1000010014, 501140, '501140 - Third Party Disability Benefit - Classif', 500, '500 - Personnel Services', 'Expenditures')"
9175,"(8300, 2000, 2000040005, 511015, '511015 - Cleaning & Sanitary Supplies', 510, '510 - Supplies', 'Expenditures')"
9176,"(8001, 2800, 2800060003, 520515, '520515 - Print Shop Services', 520, '520 - Other Services and Charges', 'Expenditures')"
9177,"(1000, 3600, 3600150007, 511015, '511015 - Cleaning & Sanitary Supplies', 510, '510 - Supplies', 'Expenditures')"
9178,"(8001, 2800, 2800010001, 503090, '503090 - Workers Compensation - Civilian Admin', 500, '500 - Personnel Services', 'Expenditures')"
9179,"(1000, 3600, 3600070003, 511040, '511040 - Audiovisual Supplies', 510, '510 - Supplies', 'Expenditures')"
9180,"(1000, 3600, 3600070004, 511145, '511145 - Small Tools & Minor Equipment', 510, '510 - Supplies', 'Expenditures')"
9181,"(8601, 4200, 4200020006, 503090, '503090 - Workers Compensation - Civilian Admin', 500, '500 - Personnel Services', 'Expenditures')"
9182,"(8001, 2800, 2800060017, 500010, '500010 - Salary Base Pay - Civilian', 500, '500 - Personnel Services', 'Expenditures')"
9183,"(1000, 6800, 6800050001, 511070, '511070 - Miscellaneous Office Supplies', 510, '510 - Supplies', 'Expenditures')"
9184,"(8001, 2800, 2800040022, 511120, '511120 - Clothing', 510, '510 - Supplies', 'Expenditures')"
9185,"(1001, 2000, 2000070004, 520805, '520805 - Education & Training', 520, '520 - Other Services and Charges', 'Expenditures')"
9186,"(1000, 1000, 1000010005, 503015, '503015 - Basic Life Insurance - Activie Civilian', 500, '500 - Personnel Services', 'Expenditures')"
9187,"(1000, 1000, 1000010029, 500170, '500170 - Weekend Premium Pay - Classified', 500, '500 - Personnel Services', 'Expenditures')"
9188,"(9000, 8000, 8000120001, 503050, '503050 - Health Insurance - Retiree Civilian', 500, '500 - Personnel Services', 'Expenditures')"
9189,"(8300, 2000, 2000050010, 503090, '503090 - Workers Compensation - Civilian Admin', 500, '500 - Personnel Services', 'Expenditures')"
9190,"(1000, 1000, 1000010057, 500120, '500120 - Bilingual Pay - Classified', 500, '500 - Personnel Services', 'Expenditures')"
9191,"(1000, 1000, 1000010049, 500070, '500070 - Overtime - Classified', 500, '500 - Personnel Services', 'Expenditures')"
9192,"(1000, 3600, 3600130013, 520905, '520905 - Travel - Training Related', 520, '520 - Other Services and Charges', 'Expenditures')"
9193,"(1000, 5500, 5500010006, 520107, '520107 - Computer Information/Contracting Service', 520, '520 - Other Services and Charges', 'Expenditures')"
9194,"(8300, 2000, 2000040021, 511015, '511015 - Cleaning & Sanitary Supplies', 510, '510 - Supplies', 'Expenditures')"
9195,"(1000, 3600, 3600130009, 520910, '520910 - Travel - Non-Training Related', 520, '520 - Other Services and Charges', 'Expenditures')"
9196,"(2200, 1000, 1000010072, 520905, '520905 - Travel - Training Related', 520, '520 - Other Services and Charges', 'Expenditures')"
9197,"(8001, 2800, 2800050001, 520765, '520765 - Membership & Professional Fees', 520, '520 - Other Services and Charges', 'Expenditures')"
9198,"(1000, 3600, 3600090012, 511055, '511055 - Publications & Printed Materials', 510, '510 - Supplies', 'Expenditures')"
9199,"(1000, 3600, 3600060001, 502010, '502010 - FICA - Civilian', 500, '500 - Personnel Services', 'Expenditures')"
9200,"(1000, 5500, 5500010012, 520121, '520121 - Application Services', 520, '520 - Other Services and Charges', 'Expenditures')"
9201,"(8001, 2800, 2800060016, 511020, '511020 - Construction Materials', 510, '510 - Supplies', 'Expenditures')"
9202,"(8300, 2000, 2000090001, 520515, '520515 - Print Shop Services', 520, '520 - Other Services and Charges', 'Expenditures')"
9203,"(1000, 1600, 1600040001, 520107, '520107 - Computer Information/Contracting Service', 520, '520 - Other Services and Charges', 'Expenditures')"
9204,"(8300, 2000, 2000050006, 511150, '511150 - Miscellaneous Parts & Supplies', 510, '510 - Supplies', 'Expenditures')"
9205,"(8001, 2800, 2800040015, 501070, '501070 - Pension - Civilian', 500, '500 - Personnel Services', 'Expenditures')"
9206,"(8001, 2800, 2800040018, 503015, '503015 - Basic Life Insurance - Activie Civilian', 500, '500 - Personnel Services', 'Expenditures')"
9207,"(1000, 2100, 2100060004, 511050, '511050 - Paper & Printing Supplies', 510, '510 - Supplies', 'Expenditures')"
9208,"(9000, 8000, 8000130001, 520122, '520122 - Office Equipment Services', 520, '520 - Other Services and Charges', 'Expenditures')"
9209,"(8001, 2800, 2800040005, 511090, '511090 - Medical & Surgical Supplies', 510, '510 - Supplies', 'Expenditures')"
9210,"(1000, 1000, 1000010013, 511045, '511045 - Computer Supplies', 510, '510 - Supplies', 'Expenditures')"
9211,"(1000, 1000, 1000010047, 500120, '500120 - Bilingual Pay - Classified', 500, '500 - Personnel Services', 'Expenditures')"
9212,"(8001, 2800, 2800040022, 503010, '503010 - Health Insurance - Active Civilian', 500, '500 - Personnel Services', 'Expenditures')"
9213,"(1000, 6500, 6500070001, 504030, '504030 - Unemployment Claims - Administration', 500, '500 - Personnel Services', 'Expenditures')"
9214,"(1000, 1000, 1000010016, 503010, '503010 - Health Insurance - Active Civilian', 500, '500 - Personnel Services', 'Expenditures')"
9215,"(1000, 3600, 3600150066, 511015, '511015 - Cleaning & Sanitary Supplies', 510, '510 - Supplies', 'Expenditures')"
9216,"(8300, 2000, 2000040004, 520121, '520121 - Application Services', 520, '520 - Other Services and Charges', 'Expenditures')"
9217,"(1000, 1000, 1000010026, 500150, '500150 - Shift Differential Pay - Classified', 500, '500 - Personnel Services', 'Expenditures')"
9218,"(1000, 1000, 1000010057, 500130, '500130 - Equipment Allowance - Classified', 500, '500 - Personnel Services', 'Expenditures')"
9219,"(1000, 3600, 3600070005, 511070, '511070 - Miscellaneous Office Supplies', 510, '510 - Supplies', 'Expenditures')"
9220,"(1000, 1200, 1200060006, 502010, '502010 - FICA - Civilian', 500, '500 - Personnel Services', 'Expenditures')"
9221,"(1000, 3600, 3600020007, 503090, '503090 - Workers Compensation - Civilian Admin', 500, '500 - Personnel Services', 'Expenditures')"
9222,"(8300, 2000, 2000050005, 520124, '520124 - Other Equipment ServicesS', 520, '520 - Other Services and Charges', 'Expenditures')"
9223,"(1000, 9900, 9900010003, 503050, '503050 - Health Insurance - Retiree Civilian', 500, '500 - Personnel Services', 'Expenditures')"
9224,"(1000, 8000, 8000060001, 520114, '520114 - Miscellaneous Support Services', 520, '520 - Other Services and Charges', 'Expenditures')"
9225,"(8300, 2000, 2000040012, 520805, '520805 - Education & Training', 520, '520 - Other Services and Charges', 'Expenditures')"
9226,"(9000, 8000, 8000140001, 511045, '511045 - Computer Supplies', 510, '510 - Supplies', 'Expenditures')"
9227,"(1000, 3600, 3600150019, 511135, '511135 - Recreational Supplies', 510, '510 - Supplies', 'Expenditures')"
9228,"(1000, 1000, 1000010059, 501020, '501020 - Clothing Allowance - Classified', 500, '500 - Personnel Services', 'Expenditures')"
9229,"(1000, 3600, 3600150050, 520101, '520101 - Janitorial Services', 520, '520 - Other Services and Charges', 'Expenditures')"
9230,"(8300, 2000, 2000040006, 511030, '511030 - Mechanical Hardware & Parts', 510, '510 - Supplies', 'Expenditures')"
9231,"(1000, 6400, 6400050002, 503090, '503090 - Workers Compensation - Civilian Admin', 500, '500 - Personnel Services', 'Expenditures')"
9232,"(1000, 2500, 2500060002, 511120, '511120 - Clothing', 510, '510 - Supplies', 'Expenditures')"
9233,"(1000, 1000, 1000010045, 500070, '500070 - Overtime - Classified', 500, '500 - Personnel Services', 'Expenditures')"
9234,"(1000, 1000, 1000010044, 500120, '500120 - Bilingual Pay - Classified', 500, '500 - Personnel Services', 'Expenditures')"
9235,"(1000, 1000, 1000010025, 511150, '511150 - Miscellaneous Parts & Supplies', 510, '510 - Supplies', 'Expenditures')"
9236,"(1000, 3600, 3600150050, 511070, '511070 - Miscellaneous Office Supplies', 510, '510 - Supplies', 'Expenditures')"
9237,"(8300, 2000, 2000040009, 503060, '503060 - Long Term Disability - Civilian', 500, '500 - Personnel Services', 'Expenditures')"
9238,"(8601, 4200, 4200010001, 520715, '520715 - Arbitrage Expenses', 520, '520 - Other Services and Charges', 'Expenditures')"
9239,"(1000, 2500, 2500020001, 503015, '503015 - Basic Life Insurance - Activie Civilian', 500, '500 - Personnel Services', 'Expenditures')"
9240,"(1000, 5500, 5500010002, 503090, '503090 - Workers Compensation - Civilian Admin', 500, '500 - Personnel Services', 'Expenditures')"
9241,"(1000, 3600, 3600090005, 520515, '520515 - Print Shop Services', 520, '520 - Other Services and Charges', 'Expenditures')"
9242,"(8001, 2800, 2800020005, 520605, '520605 - Advertising Services', 520, '520 - Other Services and Charges', 'Expenditures')"
9243,"(1000, 1000, 1000010078, 511070, '511070 - Miscellaneous Office Supplies', 510, '510 - Supplies', 'Expenditures')"
9244,"(1000, 1000, 1000010047, 520805, '520805 - Education & Training', 520, '520 - Other Services and Charges', 'Expenditures')"
9245,"(1000, 1200, 1200040002, 522430, '522430 - Miscellaneous Other Services & Charges', 520, '520 - Other Services and Charges', 'Expenditures')"
9246,"(1000, 3600, 3600090001, 511015, '511015 - Cleaning & Sanitary Supplies', 510, '510 - Supplies', 'Expenditures')"
9247,"(1000, 5500, 5500010011, 520520, '520520 - Printing & Reproduction Services', 520, '520 - Other Services and Charges', 'Expenditures')"
9248,"(8300, 2000, 2000040019, 501120, '501120 - Termination Pay - Civilian', 500, '500 - Personnel Services', 'Expenditures')"
9249,"(1000, 9000, 9000010001, 503010, '503010 - Health Insurance - Active Civilian', 500, '500 - Personnel Services', 'Expenditures')"
9250,"(1000, 7000, 7000010001, 500010, '500010 - Salary Base Pay - Civilian', 500, '500 - Personnel Services', 'Expenditures')"
9251,"(2201, 1000, 1000010046, 511150, '511150 - Miscellaneous Parts & Supplies', 510, '510 - Supplies', 'Expenditures')"
9252,"(1000, 3800, 3800060004, 511150, '511150 - Miscellaneous Parts & Supplies', 510, '510 - Supplies', 'Expenditures')"
9253,"(8001, 2800, 2800050004, 500010, '500010 - Salary Base Pay - Civilian', 500, '500 - Personnel Services', 'Expenditures')"
9254,"(1000, 1000, 1000010045, 511080, '511080 - General Laboratory Supplies', 510, '510 - Supplies', 'Expenditures')"
9255,"(2205, 1500, 1500040001, 522430, '522430 - Miscellaneous Other Services & Charges', 520, '520 - Other Services and Charges', 'Expenditures')"
9256,"(8300, 2000, 2000090001, 520765, '520765 - Membership & Professional Fees', 520, '520 - Other Services and Charges', 'Expenditures')"
