,key
8971,"(1001, 2000, 2000070001, 521610, '521610 - Voice Services', 520, '520 - Other Services and Charges', 'Expenditures')"
8972,"(1000, 1200, 1200050005, 502010, '502010 - FICA - Civilian', 500, '500 - Personnel Services', 'Expenditures')"
8973,"(1000, 6500, 6500030003, 500010, '500010 - Salary Base Pay - Civilian', 500, '500 - Personnel Services', 'Expenditures')"
8974,"(8300, 2000, 2000050005, 522205, '522205 - Metro Commuter Passes', 520, '520 - Other Services and Charges', 'Expenditures')"
8975,"(1000, 1000, 1000010028, 502020, '502020 - FICA - Classified', 500, '500 - Personnel Services', 'Expenditures')"
8976,"(8001, 2800, 2800040023, 501120, '501120 - Termination Pay - Civilian', 500, '500 - Personnel Services', 'Expenditures')"
8977,"(2402, 2000, 2000020009, 560230, '560230 - Cap Exp - Computer HW and Developed SW', 560, '560 - Capital Purchases', 'Expenditures')"
8978,"(2301, 2000, 2000060011, 520109, '520109 - Medical, Dental & Laboratory Services', 520, '520 - Other Services and Charges', 'Expenditures')"
8979,"(1000, 3600, 3600150030, 511135, '511135 - Recreational Supplies', 510, '510 - Supplies', 'Expenditures')"
8980,"(8001, 2800, 2800040021, 511010, '511010 - Chemical, Gases & Special Fluids', 510, '510 - Supplies', 'Expenditures')"
8981,"(1000, 8000, 8000060001, 520114, '520114 - Miscellaneous Support Services', 520, '520 - Other Services and Charges', 'Expenditures')"
8982,"(1000, 3800, 3800060005, 504030, '504030 - Unemployment Claims - Administration', 500, '500 - Personnel Services', 'Expenditures')"
8983,"(1000, 3600, 3600130010, 503100, '503100 - Workers Comp-Civilian Claims', 500, '500 - Personnel Services', 'Expenditures')"
8984,"(1000, 5500, 5500010009, 503090, '503090 - Workers Compensation - Civilian Admin', 500, '500 - Personnel Services', 'Expenditures')"
8985,"(1000, 3600, 3600130018, 520805, '520805 - Education & Training', 520, '520 - Other Services and Charges', 'Expenditures')"
8986,"(1000, 2500, 2500080001, 520114, '520114 - Miscellaneous Support Services', 520, '520 - Other Services and Charges', 'Expenditures')"
8987,"(8300, 2000, 2000050002, 455020, '455020 - Water Service Penalties', 455, '455 - Penalties', 'Revenues')"
8988,"(8001, 2800, 2800060001, 511070, '511070 - Miscellaneous Office Supplies', 510, '510 - Supplies', 'Expenditures')"
8989,"(1000, 1700, 1700010001, 520114, '520114 - Miscellaneous Support Services', 520, '520 - Other Services and Charges', 'Expenditures')"
8990,"(1011, 9900, 9900009999, 432015, '432015 - Gain or Loss - Investment Market Adjustm', 432, '432 - Interest/Investment Income', 'Revenues')"
8991,"(1000, 1000, 1000010041, 503010, '503010 - Health Insurance - Active Civilian', 500, '500 - Personnel Services', 'Expenditures')"
8992,"(1000, 1000, 1000010080, 503080, '503080 - Workers Compensation - Classified Admin', 500, '500 - Personnel Services', 'Expenditures')"
8993,"(1000, 1000, 1000010047, 503090, '503090 - Workers Compensation - Civilian Admin', 500, '500 - Personnel Services', 'Expenditures')"
8994,"(2302, 2000, 2000010013, 521405, '521405 - Building Maintenance Services', 520, '520 - Other Services and Charges', 'Expenditures')"
8995,"(1000, 1000, 1000010048, 511045, '511045 - Computer Supplies', 510, '510 - Supplies', 'Expenditures')"
8996,"(1000, 1000, 1000010069, 500160, '500160 - Training Incentive Pay - Classified', 500, '500 - Personnel Services', 'Expenditures')"
8997,"(1000, 1000, 1000010003, 511045, '511045 - Computer Supplies', 510, '510 - Supplies', 'Expenditures')"
8998,"(1000, 1200, 1200050004, 501080, '501080 - Pension - Fire', 500, '500 - Personnel Services', 'Expenditures')"
8999,"(8300, 2000, 2000050014, 511120, '511120 - Clothing', 510, '510 - Supplies', 'Expenditures')"
9000,"(8300, 2000, 2000030003, 511150, '511150 - Miscellaneous Parts & Supplies', 510, '510 - Supplies', 'Expenditures')"
9001,"(2205, 1500, 1500030001, 500010, '500010 - Salary Base Pay - Civilian', 500, '500 - Personnel Services', 'Expenditures')"
9002,"(8300, 2000, 2000050002, 453030, '453030 - Bulk Water Sales - Untreated', 453, '453 - Water Sales', 'Revenues')"
9003,"(2301, 2000, 2000060001, 500010, '500010 - Salary Base Pay - Civilian', 500, '500 - Personnel Services', 'Expenditures')"
9004,"(8300, 2000, 2000090004, 511070, '511070 - Miscellaneous Office Supplies', 510, '510 - Supplies', 'Expenditures')"
9005,"(1000, 1000, 1000010022, 503100, '503100 - Workers Comp-Civilian Claims', 500, '500 - Personnel Services', 'Expenditures')"
9006,"(1000, 2100, 2100090006, 511125, '511125 - Food Supplies', 510, '510 - Supplies', 'Expenditures')"
9007,"(1000, 1000, 1000010027, 500190, '500190 - Temporary Higher Class Pay', 500, '500 - Personnel Services', 'Expenditures')"
9008,"(1000, 3600, 3600150023, 503060, '503060 - Long Term Disability - Civilian', 500, '500 - Personnel Services', 'Expenditures')"
9009,"(1000, 2100, 2100050004, 511070, '511070 - Miscellaneous Office Supplies', 510, '510 - Supplies', 'Expenditures')"
9010,"(1000, 1000, 1000010002, 503090, '503090 - Workers Compensation - Civilian Admin', 500, '500 - Personnel Services', 'Expenditures')"
9011,"(8300, 2000, 2000060005, 520805, '520805 - Education & Training', 520, '520 - Other Services and Charges', 'Expenditures')"
9012,"(8001, 2800, 2800040019, 500090, '500090 - Premium Pay - Civilian', 500, '500 - Personnel Services', 'Expenditures')"
9013,"(8300, 2000, 2000040022, 501120, '501120 - Termination Pay - Civilian', 500, '500 - Personnel Services', 'Expenditures')"
9014,"(1000, 1000, 1000010045, 511150, '511150 - Miscellaneous Parts & Supplies', 510, '510 - Supplies', 'Expenditures')"
9015,"(8300, 2000, 2000050005, 511150, '511150 - Miscellaneous Parts & Supplies', 510, '510 - Supplies', 'Expenditures')"
9016,"(1000, 1000, 1000010043, 500010, '500010 - Salary Base Pay - Civilian', 500, '500 - Personnel Services', 'Expenditures')"
9017,"(8300, 2000, 2000040006, 511030, '511030 - Mechanical Hardware & Parts', 510, '510 - Supplies', 'Expenditures')"
9018,"(1000, 3600, 3600150012, 501070, '501070 - Pension - Civilian', 500, '500 - Personnel Services', 'Expenditures')"
9019,"(1000, 1000, 1000010071, 500040, '500040 - Salary Assignment Pay - Classified', 500, '500 - Personnel Services', 'Expenditures')"
9020,"(1000, 3600, 3600090005, 500110, '500110 - Bilingual Pay - Civilian', 500, '500 - Personnel Services', 'Expenditures')"
9021,"(8300, 2000, 2000050012, 503090, '503090 - Workers Compensation - Civilian Admin', 500, '500 - Personnel Services', 'Expenditures')"
9022,"(1001, 2000, 2000060008, 500010, '500010 - Salary Base Pay - Civilian', 500, '500 - Personnel Services', 'Expenditures')"
9023,"(8300, 2000, 2000040010, 504030, '504030 - Unemployment Claims - Administration', 500, '500 - Personnel Services', 'Expenditures')"
9024,"(1000, 3600, 3600130008, 511040, '511040 - Audiovisual Supplies', 510, '510 - Supplies', 'Expenditures')"
9025,"(8300, 2000, 2000030003, 520515, '520515 - Print Shop Services', 520, '520 - Other Services and Charges', 'Expenditures')"
9026,"(1000, 1000, 1000010047, 520605, '520605 - Advertising Services', 520, '520 - Other Services and Charges', 'Expenditures')"
9027,"(1000, 6800, 6800030001, 502010, '502010 - FICA - Civilian', 500, '500 - Personnel Services', 'Expenditures')"
9028,"(1000, 3400, 3400010005, 511050, '511050 - Paper & Printing Supplies', 510, '510 - Supplies', 'Expenditures')"
9029,"(1000, 1000, 1000010042, 503020, '503020 - Health Insurance - Active Classified', 500, '500 - Personnel Services', 'Expenditures')"
9030,"(8300, 2000, 2000090005, 503050, '503050 - Health Insurance - Retiree Civilian', 500, '500 - Personnel Services', 'Expenditures')"
9031,"(1000, 3600, 3600150024, 500030, '500030 - Salary Part Time - Civilian', 500, '500 - Personnel Services', 'Expenditures')"
9032,"(1000, 1000, 1000010046, 500020, '500020 - Salary Base Pay - Classified', 500, '500 - Personnel Services', 'Expenditures')"
9033,"(1000, 1000, 1000010015, 501140, '501140 - Third Party Disability Benefit - Classif', 500, '500 - Personnel Services', 'Expenditures')"
9034,"(1000, 1000, 1000010061, 500130, '500130 - Equipment Allowance - Classified', 500, '500 - Personnel Services', 'Expenditures')"
9035,"(2205, 1500, 1500030001, 500040, '500040 - Salary Assignment Pay - Classified', 500, '500 - Personnel Services', 'Expenditures')"
9036,"(1000, 5500, 5500010011, 502010, '502010 - FICA - Civilian', 500, '500 - Personnel Services', 'Expenditures')"
9037,"(1000, 3600, 3600090005, 520515, '520515 - Print Shop Services', 520, '520 - Other Services and Charges', 'Expenditures')"
9038,"(8001, 2800, 2800060014, 501070, '501070 - Pension - Civilian', 500, '500 - Personnel Services', 'Expenditures')"
9039,"(1000, 3600, 3600130004, 511090, '511090 - Medical & Surgical Supplies', 510, '510 - Supplies', 'Expenditures')"
9040,"(1000, 5500, 5500010013, 501160, '501160 - Vehicle Allowance - Civilian', 500, '500 - Personnel Services', 'Expenditures')"
9041,"(1000, 3600, 3600150043, 511135, '511135 - Recreational Supplies', 510, '510 - Supplies', 'Expenditures')"
9042,"(1000, 1000, 1000010062, 520123, '520123 - Vehicle & Motor Equipment Services+E38', 520, '520 - Other Services and Charges', 'Expenditures')"
9043,"(8300, 2000, 2000040010, 501070, '501070 - Pension - Civilian', 500, '500 - Personnel Services', 'Expenditures')"
9044,"(1000, 5500, 5500010009, 521715, '521715 - Office Equipment Rental', 520, '520 - Other Services and Charges', 'Expenditures')"
9045,"(2302, 2000, 2000010011, 521420, '521420 - Infrastructure Maintenance Service', 520, '520 - Other Services and Charges', 'Expenditures')"
9046,"(8300, 2000, 2000080001, 503060, '503060 - Long Term Disability - Civilian', 500, '500 - Personnel Services', 'Expenditures')"
9047,"(1000, 1200, 1200060006, 503080, '503080 - Workers Compensation - Classified Admin', 500, '500 - Personnel Services', 'Expenditures')"
9048,"(1000, 1000, 1000010012, 500010, '500010 - Salary Base Pay - Civilian', 500, '500 - Personnel Services', 'Expenditures')"
9049,"(2301, 2000, 2000060003, 501120, '501120 - Termination Pay - Civilian', 500, '500 - Personnel Services', 'Expenditures')"
9050,"(1000, 1000, 1000010057, 500090, '500090 - Premium Pay - Civilian', 500, '500 - Personnel Services', 'Expenditures')"
9051,"(1000, 1000, 1000010041, 501140, '501140 - Third Party Disability Benefit - Classif', 500, '500 - Personnel Services', 'Expenditures')"
9052,"(1000, 3600, 3600130005, 522430, '522430 - Miscellaneous Other Services & Charges', 520, '520 - Other Services and Charges', 'Expenditures')"
9053,"(8001, 2800, 2800040010, 521905, '521905 - Legal Services', 520, '520 - Other Services and Charges', 'Expenditures')"
9054,"(8001, 2800, 2800050001, 520910, '520910 - Travel - Non-Training Related', 520, '520 - Other Services and Charges', 'Expenditures')"
9055,"(1000, 5500, 5500010011, 503090, '503090 - Workers Compensation - Civilian Admin', 500, '500 - Personnel Services', 'Expenditures')"
9056,"(1000, 6000, 6000030001, 520515, '520515 - Print Shop Services', 520, '520 - Other Services and Charges', 'Expenditures')"
9057,"(8300, 2000, 2000060005, 501120, '501120 - Termination Pay - Civilian', 500, '500 - Personnel Services', 'Expenditures')"
9058,"(8001, 2800, 2800040017, 503090, '503090 - Workers Compensation - Civilian Admin', 500, '500 - Personnel Services', 'Expenditures')"
9059,"(8300, 2000, 2000040006, 520126, '520126 - Construction Site Work Services', 520, '520 - Other Services and Charges', 'Expenditures')"
9060,"(8300, 2000, 2000050011, 520121, '520121 - Application Services', 520, '520 - Other Services and Charges', 'Expenditures')"
9061,"(1000, 1000, 1000010021, 500010, '500010 - Salary Base Pay - Civilian', 500, '500 - Personnel Services', 'Expenditures')"
9062,"(2302, 2000, 2000010009, 500250, '500250 - HOPE Union Business Usage', 500, '500 - Personnel Services', 'Expenditures')"
9063,"(1000, 1000, 1000010016, 520124, '520124 - Other Equipment ServicesS', 520, '520 - Other Services and Charges', 'Expenditures')"
9064,"(1000, 3600, 3600150059, 511135, '511135 - Recreational Supplies', 510, '510 - Supplies', 'Expenditures')"
9065,"(1000, 1000, 1000010048, 500050, '500050 - Salary-Education/Incentive Pay - Classif', 500, '500 - Personnel Services', 'Expenditures')"
9066,"(1000, 3800, 3800040001, 501070, '501070 - Pension - Civilian', 500, '500 - Personnel Services', 'Expenditures')"
9067,"(1000, 1000, 1000010028, 501020, '501020 - Clothing Allowance - Classified', 500, '500 - Personnel Services', 'Expenditures')"
9068,"(2200, 1000, 1000010072, 503010, '503010 - Health Insurance - Active Civilian', 500, '500 - Personnel Services', 'Expenditures')"
9069,"(2201, 1000, 1000010049, 500070, '500070 - Overtime - Classified', 500, '500 - Personnel Services', 'Expenditures')"
9070,"(1000, 1000, 1000010008, 511150, '511150 - Miscellaneous Parts & Supplies', 510, '510 - Supplies', 'Expenditures')"
9071,"(1000, 2100, 2100060004, 503090, '503090 - Workers Compensation - Civilian Admin', 500, '500 - Personnel Services', 'Expenditures')"
9072,"(1000, 3600, 3600150009, 503015, '503015 - Basic Life Insurance - Activie Civilian', 500, '500 - Personnel Services', 'Expenditures')"
9073,"(1000, 3600, 3600150002, 502010, '502010 - FICA - Civilian', 500, '500 - Personnel Services', 'Expenditures')"
9074,"(1000, 2500, 2500020001, 520101, '520101 - Janitorial Services', 520, '520 - Other Services and Charges', 'Expenditures')"
9075,"(1000, 3600, 3600130003, 503060, '503060 - Long Term Disability - Civilian', 500, '500 - Personnel Services', 'Expenditures')"
9076,"(8300, 2000, 2000040023, 503010, '503010 - Health Insurance - Active Civilian', 500, '500 - Personnel Services', 'Expenditures')"
9077,"(1000, 1000, 1000010027, 503025, '503025 - Basic Life Insurance - Active Classified', 500, '500 - Personnel Services', 'Expenditures')"
9078,"(1000, 1000, 1000010052, 501090, '501090 - Pension - Police', 500, '500 - Personnel Services', 'Expenditures')"
9079,"(1000, 3800, 3800020001, 503060, '503060 - Long Term Disability - Civilian', 500, '500 - Personnel Services', 'Expenditures')"
9080,"(1000, 1000, 1000010052, 520910, '520910 - Travel - Non-Training Related', 520, '520 - Other Services and Charges', 'Expenditures')"
9081,"(8001, 2800, 2800020005, 520905, '520905 - Travel - Training Related', 520, '520 - Other Services and Charges', 'Expenditures')"
9082,"(1000, 2500, 2500020001, 500010, '500010 - Salary Base Pay - Civilian', 500, '500 - Personnel Services', 'Expenditures')"
9083,"(1004, 9000, 9000100001, 503090, '503090 - Workers Compensation - Civilian Admin', 500, '500 - Personnel Services', 'Expenditures')"
9084,"(1000, 6500, 6500080003, 501050, '501050 - Employee Awards', 500, '500 - Personnel Services', 'Expenditures')"
9085,"(1000, 3600, 3600130010, 521725, '521725 - Other Rental', 520, '520 - Other Services and Charges', 'Expenditures')"
9086,"(1001, 2000, 2000060008, 520121, '520121 - Application Services', 520, '520 - Other Services and Charges', 'Expenditures')"
9087,"(1000, 3800, 3800050004, 503090, '503090 - Workers Compensation - Civilian Admin', 500, '500 - Personnel Services', 'Expenditures')"
9088,"(1000, 3600, 3600090012, 520910, '520910 - Travel - Non-Training Related', 520, '520 - Other Services and Charges', 'Expenditures')"
9089,"(8300, 2000, 2000030003, 551010, '551010 - Non-Capital Office Furniture & Equipment', 550, '550 - Non-Capital Purchases', 'Expenditures')"
9090,"(1000, 3600, 3600150059, 503010, '503010 - Health Insurance - Active Civilian', 500, '500 - Personnel Services', 'Expenditures')"
9091,"(1000, 1000, 1000010035, 503110, '503110 - Workers Comp-Classified Claims', 500, '500 - Personnel Services', 'Expenditures')"
9092,"(8001, 2800, 2800020002, 520112, '520112 - Banking Services', 520, '520 - Other Services and Charges', 'Expenditures')"
9093,"(1001, 2000, 2000070002, 511045, '511045 - Computer Supplies', 510, '510 - Supplies', 'Expenditures')"
9094,"(1000, 6800, 6800010001, 501070, '501070 - Pension - Civilian', 500, '500 - Personnel Services', 'Expenditures')"
9095,"(1000, 6000, 6000030001, 520765, '520765 - Membership & Professional Fees', 520, '520 - Other Services and Charges', 'Expenditures')"
9096,"(1000, 9000, 9000080001, 520910, '520910 - Travel - Non-Training Related', 520, '520 - Other Services and Charges', 'Expenditures')"
9097,"(8001, 2800, 2800030001, 521730, '521730 - Parking Space Rental', 520, '520 - Other Services and Charges', 'Expenditures')"
9098,"(1000, 1000, 1000010046, 500160, '500160 - Training Incentive Pay - Classified', 500, '500 - Personnel Services', 'Expenditures')"
9099,"(8601, 4200, 4200020006, 503015, '503015 - Basic Life Insurance - Activie Civilian', 500, '500 - Personnel Services', 'Expenditures')"
