,Fund Id,Business Area,Fund Center Id,GL Account,GL Description,GL Category,GL Category Description,Revenue or Expenditure,Fiscal Year,Original Budget,Current Budget,Actuals,3Y_Past_Actuals,2Y_Past_Actuals,1Y_Past_Actuals,2Y_1Y_Actuals_Mean,3Y_2Y_1Y_Actuals_Mean,3Y_Past_Original_Budget,2Y_Past_Original_Budget,1Y_Past_Original_Budget,2Y_1Y_Original_Budget_Mean,3Y_2Y_1Y_Original_Budget_Mean,3Y_Past_OA_Difference,2Y_Past_OA_Difference,1Y_Past_OA_Difference,2Y_1Y_OA_Difference_Mean,3Y_2Y_1Y_OA_Difference_Mean
9660,1000,1000,1000010057,504030,504030 - Unemployment Claims - Administration,500,500 - Personnel Services,Expenditures,2016,1320,1320,-1600,0.0,162234.0,7347.62,84790.81,84790.81,0.0,0.0,0.0,0.0,0.0,0.0,162234.0,7347.62,84790.81,84790.81
9661,1003,2500,2500050001,520124,520124 - Other Equipment ServicesS,520,520 - Other Services and Charges,Expenditures,2016,2000,2000,1721.94,0.0,0.0,0.0,0.0,0.0,700.0,700.0,700.0,700.0,700.0,-700.0,-700.0,-700.0,-700.0,-700.0
9662,1000,2100,2100010005,522430,522430 - Miscellaneous Other Services & Charges,520,520 - Other Services and Charges,Expenditures,2016,0,0,0,30134.35,0.0,0.0,0.0,0.0,15000.0,15000.0,10000.0,12500.0,12500.0,15134.35,-15000.0,-10000.0,-12500.0,-12500.0
9663,2205,1500,1500010001,511070,511070 - Miscellaneous Office Supplies,510,510 - Supplies,Expenditures,2016,25526,25526,1075.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9664,1000,3600,3600150029,500030,500030 - Salary Part Time - Civilian,500,500 - Personnel Services,Expenditures,2016,11037,11037,17020.82,1114875.34,3255572.31,225081.11,1740326.71,1740326.71,1100000.0,4000000.0,0.0,2000000.0,2000000.0,14875.340000000084,-744427.69,225081.11,-259673.28999999998,-259673.28999999998
9665,2422,3400,3400010007,503010,503010 - Health Insurance - Active Civilian,500,500 - Personnel Services,Expenditures,2016,33096,31700,29759.47,0.0,242277.0,0.0,121138.5,121138.5,0.0,0.0,0.0,0.0,0.0,0.0,242277.0,0.0,121138.5,121138.5
9666,8300,2000,2000040007,511095,511095 - Small Technical & Scientific Equipment,510,510 - Supplies,Expenditures,2016,27500,27500,10964.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9667,8300,2000,2000090006,511055,511055 - Publications & Printed Materials,510,510 - Supplies,Expenditures,2016,2000,2000,536.99,14295.0,4900.12,616.96,2758.54,2758.54,6000.0,6000.0,6000.0,6000.0,6000.0,8295.0,-1099.88,-5383.04,-3241.46,-3241.46
9668,1000,3600,3600130017,520515,520515 - Print Shop Services,520,520 - Other Services and Charges,Expenditures,2016,100,100,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9669,1000,1000,1000010013,500050,500050 - Salary-Education/Incentive Pay - Classif,500,500 - Personnel Services,Expenditures,2016,42017,42017,40578,725004.36,268279.83,197371.85,232825.84000000003,232825.84000000003,724483.0,949434.0,293734.0,621584.0,621584.0,521.3599999999859,-681154.1699999999,-96362.15,-388758.16,-388758.16
9670,8601,4200,4200020006,500090,500090 - Premium Pay - Civilian,500,500 - Personnel Services,Expenditures,2016,0,0,0,7410.0,7144.0,14679.0,10911.5,10911.5,10000.0,10000.0,10000.0,10000.0,10000.0,-2590.0,-2856.0,4679.0,911.5,911.5
9671,1000,3600,3600150053,501070,501070 - Pension - Civilian,500,500 - Personnel Services,Expenditures,2016,9728,9728,3558.78,0.0,-490.0,0.0,-245.0,-245.0,0.0,0.0,0.0,0.0,0.0,0.0,-490.0,0.0,-245.0,-245.0
9672,1000,5100,5100010001,500010,500010 - Salary Base Pay - Civilian,500,500 - Personnel Services,Expenditures,2016,198412,198412,200220.72,143785.45,119414.23,60501.47,89957.85,89957.85,120864.0,120864.0,120864.0,120864.0,120864.0,22921.450000000008,-1449.770000000004,-60362.53,-30906.15,-30906.15
9673,2201,1000,1000010019,511070,511070 - Miscellaneous Office Supplies,510,510 - Supplies,Expenditures,2016,5000,5000,553.07,0.0,0.0,0.0,0.0,0.0,5000.0,5000.0,5000.0,5000.0,5000.0,-5000.0,-5000.0,-5000.0,-5000.0,-5000.0
9674,8300,2000,2000050013,501070,501070 - Pension - Civilian,500,500 - Personnel Services,Expenditures,2016,591472,591472,560361.63,160450.29,65693.17,161563.39,113628.28,113628.28,199600.0,199600.0,199600.0,199600.0,199600.0,-39149.70999999999,-133906.83000000002,-38036.609999999986,-85971.72,-85971.72
9675,8001,2800,2800060015,503010,503010 - Health Insurance - Active Civilian,500,500 - Personnel Services,Expenditures,2016,231596,211712,220123.85,10357.76,207.0,2734.5,1470.75,1470.75,0.0,0.0,0.0,0.0,0.0,10357.76,207.0,2734.5,1470.75,1470.75
9676,1000,3600,3600150053,500030,500030 - Salary Part Time - Civilian,500,500 - Personnel Services,Expenditures,2016,11037,11037,16161.08,832330.09,447.69,175.37,311.53,311.53,855100.0,0.0,0.0,0.0,0.0,-22769.910000000033,447.69,175.37,311.53,311.53
9677,8300,2000,2000050010,501070,501070 - Pension - Civilian,500,500 - Personnel Services,Expenditures,2016,451870,451870,400157.51,25270093.54,27308057.31,27860915.78,27584486.545,27584486.545,30447600.0,29277400.0,31238700.0,30258050.0,30258050.0,-5177506.460000001,-1969342.6900000013,-3377784.219999999,-2673563.455,-2673563.455
9678,8300,2000,2000040011,520515,520515 - Print Shop Services,520,520 - Other Services and Charges,Expenditures,2016,500,500,243.93,-0.02,0.01,0.0,0.005,0.005,19663000.0,18875300.0,18064000.0,18469650.0,18469650.0,-19663000.02,-18875299.99,-18064000.0,-18469649.994999997,-18469649.994999997
9679,8001,2800,2800040019,502010,502010 - FICA - Civilian,500,500 - Personnel Services,Expenditures,2016,67669,23698,23248.45,52482.52,56770.21,61257.21,59013.71,59013.71,61000.0,54000.0,55000.0,54500.0,54500.0,-8517.480000000003,2770.2099999999987,6257.209999999999,4513.709999999999,4513.709999999999
9680,1000,1000,1000010022,511100,511100 - Veterinary & Animal Supplies,510,510 - Supplies,Expenditures,2016,4500,4500,24300.52,3312523.46,3479569.94,3594254.06,3536912.0,3536912.0,3503232.0,3503232.0,3503232.0,3503232.0,3503232.0,-190708.54000000004,-23662.06000000005,91022.06000000006,33680.0,33680.0
9681,1000,1200,1200020002,500020,500020 - Salary Base Pay - Classified,500,500 - Personnel Services,Expenditures,2016,415574,415574,451464.23,62103.06,48502.13,47318.05,47910.09,47910.09,72662.0,51700.0,49500.0,50600.0,50600.0,-10558.940000000002,-3197.8700000000026,-2181.949999999997,-2689.91,-2689.91
9682,8001,2800,2800060005,511150,511150 - Miscellaneous Parts & Supplies,510,510 - Supplies,Expenditures,2016,5000,2592,798.44,43501.86,271934.96,217899.54,244917.25,244917.25,262000.0,418000.0,353000.0,385500.0,385500.0,-218498.14,-146065.03999999998,-135100.46,-140582.75,-140582.75
9683,2301,2000,2000060006,500110,500110 - Bilingual Pay - Civilian,500,500 - Personnel Services,Expenditures,2016,6325,9830,10179.32,582.5,0.0,0.0,0.0,0.0,45000.0,0.0,0.0,0.0,0.0,-44417.5,0.0,0.0,0.0,0.0
9684,2205,1500,1500010001,521610,521610 - Voice Services,520,520 - Other Services and Charges,Expenditures,2016,438,438,0,14009.7,12816.55,27678.96,20247.754999999997,20247.754999999997,3200.0,5500.0,14000.0,9750.0,9750.0,10809.7,7316.549999999997,13678.96,10497.754999999997,10497.754999999997
9685,9000,8000,8000140001,502010,502010 - FICA - Civilian,500,500 - Personnel Services,Expenditures,2016,30195,30195,28156.12,260.0,351.0,0.0,175.5,175.5,62000.0,62000.0,0.0,31000.0,31000.0,-61740.0,-61649.0,0.0,-30824.5,-30824.5
9686,1000,1000,1000010070,500070,500070 - Overtime - Classified,500,500 - Personnel Services,Expenditures,2016,111764,111764,600479.04,13981.13,21579.93,16857.09,19218.510000000002,19218.510000000002,50000.0,50000.0,50000.0,50000.0,50000.0,-36018.87,-28420.07,-33142.91,-30781.49,-30781.49
9687,1000,1200,1200060004,503025,503025 - Basic Life Insurance - Active Classified,500,500 - Personnel Services,Expenditures,2016,1902,1902,2327.06,218938.76,215239.89,53078.79,134159.34,134159.34,250000.0,250000.0,0.0,125000.0,125000.0,-31061.23999999999,-34760.109999999986,53078.79,9159.340000000007,9159.340000000007
9688,1000,1000,1000010035,503025,503025 - Basic Life Insurance - Active Classified,500,500 - Personnel Services,Expenditures,2016,6135,6135,6104.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9689,1000,1000,1000010023,503070,503070 - Municipal Pension - Other Classified,500,500 - Personnel Services,Expenditures,2016,15000,15000,18708.7,8766159.0,8950946.76,9290364.0,9120655.379999999,9120655.379999999,8766159.0,8950927.0,9290310.0,9120618.5,9120618.5,0.0,19.759999999776486,54.0,36.87999999988824,36.87999999988824
9690,1000,1000,1000010042,503025,503025 - Basic Life Insurance - Active Classified,500,500 - Personnel Services,Expenditures,2016,523,523,540.96,0.0,0.0,15.0,7.5,7.5,600.0,600.0,600.0,600.0,600.0,-600.0,-600.0,-585.0,-592.5,-592.5
9691,1000,5500,5500010004,503090,503090 - Workers Compensation - Civilian Admin,500,500 - Personnel Services,Expenditures,2016,2174,2174,1684.8,0.0,0.0,400.0,200.0,200.0,2000.0,2000.0,2000.0,2000.0,2000.0,-2000.0,-2000.0,-1600.0,-1800.0,-1800.0
9692,1000,1000,1000010017,503090,503090 - Workers Compensation - Civilian Admin,500,500 - Personnel Services,Expenditures,2016,43449,43449,20313.08,0.0,0.0,600.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,-300.0,-300.0,300.0,0.0,0.0
9693,2302,2000,2000010010,551015,551015 - Non-Capital Computer Equipment,550,550 - Non-Capital Purchases,Expenditures,2016,16490,16490,10000,0.0,0.0,0.0,0.0,0.0,200.0,200.0,200.0,200.0,200.0,-200.0,-200.0,-200.0,-200.0,-200.0
9694,1000,3600,3600130004,500030,500030 - Salary Part Time - Civilian,500,500 - Personnel Services,Expenditures,2016,21762,21762,14564.53,0.0,0.0,600.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,-300.0,-300.0,300.0,0.0,0.0
9695,8001,2800,2800040011,504030,504030 - Unemployment Claims - Administration,500,500 - Personnel Services,Expenditures,2016,1925,3203,2773.24,0.0,0.0,0.0,0.0,0.0,400.0,400.0,300.0,350.0,350.0,-400.0,-400.0,-300.0,-350.0,-350.0
9696,1000,3600,3600150013,503060,503060 - Long Term Disability - Civilian,500,500 - Personnel Services,Expenditures,2016,247,247,225.92,0.0,0.0,0.0,0.0,0.0,500.0,500.0,500.0,500.0,500.0,-500.0,-500.0,-500.0,-500.0,-500.0
9697,8001,2800,2800040019,520114,520114 - Miscellaneous Support Services,520,520 - Other Services and Charges,Expenditures,2016,0,0,-445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9698,1000,3400,3400060001,503060,503060 - Long Term Disability - Civilian,500,500 - Personnel Services,Expenditures,2016,425,425,335.35,33008.85,24298.0,0.0,12149.0,12149.0,15000.0,15000.0,15000.0,15000.0,15000.0,18008.85,9298.0,-15000.0,-2851.0,-2851.0
9699,1000,3600,3600070009,503090,503090 - Workers Compensation - Civilian Admin,500,500 - Personnel Services,Expenditures,2016,3392,3392,2447.6,0.0,5750.0,0.0,2875.0,2875.0,5000.0,5000.0,5000.0,5000.0,5000.0,-5000.0,750.0,-5000.0,-2125.0,-2125.0
9700,1004,9000,9000100001,502010,502010 - FICA - Civilian,500,500 - Personnel Services,Expenditures,2016,55261,50686,50922.93,31430.0,72130.17,45791.24,58960.705,58960.705,104691.0,104691.0,104691.0,104691.0,104691.0,-73261.0,-32560.83,-58899.76,-45730.295,-45730.295
9701,8300,2000,2000040015,503090,503090 - Workers Compensation - Civilian Admin,500,500 - Personnel Services,Expenditures,2016,9852,9852,8276.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9702,8300,2000,2000050007,503060,503060 - Long Term Disability - Civilian,500,500 - Personnel Services,Expenditures,2016,1836,1836,1059,8954.86,7316.91,0.0,3658.455,3658.455,0.0,0.0,0.0,0.0,0.0,8954.86,7316.91,0.0,3658.455,3658.455
9703,1000,1000,1000010034,500050,500050 - Salary-Education/Incentive Pay - Classif,500,500 - Personnel Services,Expenditures,2016,471724,471724,457923,56279.92,0.0,0.0,0.0,0.0,204500.0,25000.0,19500.0,22250.0,22250.0,-148220.08000000002,-25000.0,-19500.0,-22250.0,-22250.0
9704,8001,2800,2800040006,511055,511055 - Publications & Printed Materials,510,510 - Supplies,Expenditures,2016,400,0,0,328004.8,18377.48,196685.0,107531.24,107531.24,340000.0,340000.0,340000.0,340000.0,340000.0,-11995.200000000012,-321622.52,-143315.0,-232468.76,-232468.76
9705,1000,3600,3600150054,503090,503090 - Workers Compensation - Civilian Admin,500,500 - Personnel Services,Expenditures,2016,529,529,450.67,0.0,0.0,890.22,445.11,445.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,890.22,445.11,445.11
9706,1000,2100,2100070004,504030,504030 - Unemployment Claims - Administration,500,500 - Personnel Services,Expenditures,2016,403,403,0,168395.94,160736.89,145140.93,152938.91,152938.91,120000.0,150000.0,160000.0,155000.0,155000.0,48395.94,10736.890000000014,-14859.070000000007,-2061.0899999999965,-2061.0899999999965
9707,1000,3600,3600150062,500180,500180 - Temporary Employees,500,500 - Personnel Services,Expenditures,2016,3629,3629,2343.25,0.0,42000.0,0.0,21000.0,21000.0,0.0,0.0,0.0,0.0,0.0,0.0,42000.0,0.0,21000.0,21000.0
9708,1000,1000,1000010027,503010,503010 - Health Insurance - Active Civilian,500,500 - Personnel Services,Expenditures,2016,64994,64994,43979.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9709,1000,3600,3600070001,520910,520910 - Travel - Non-Training Related,520,520 - Other Services and Charges,Expenditures,2016,300,300,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9710,8300,2000,2000050012,503015,503015 - Basic Life Insurance - Activie Civilian,500,500 - Personnel Services,Expenditures,2016,583,583,590.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9711,1000,1000,1000010026,501130,501130 - Termination Pay - Classified,500,500 - Personnel Services,Expenditures,2016,33559,33559,69931.17,35896.68,70188.94,61347.08,65768.01000000001,65768.01000000001,75000.0,75000.0,75000.0,75000.0,75000.0,-39103.32,-4811.059999999999,-13652.919999999998,-9231.989999999998,-9231.989999999998
9712,1000,3600,3600130008,511020,511020 - Construction Materials,510,510 - Supplies,Expenditures,2016,200,200,0,21861.71,20639.73,11910.89,16275.31,16275.31,24000.0,19539.0,25000.0,22269.5,22269.5,-2138.290000000001,1100.7299999999998,-13089.11,-5994.1900000000005,-5994.1900000000005
9713,1000,1200,1200050005,503110,503110 - Workers Comp-Classified Claims,500,500 - Personnel Services,Expenditures,2016,0,0,49257.67,41901180.07,47190651.03,50480155.09,48835403.06,48835403.06,38208000.0,44117410.0,48473682.0,46295546.0,46295546.0,3693180.07,3073241.030000001,2006473.090000004,2539857.0600000024,2539857.0600000024
9714,8300,2000,2000040022,500060,500060 - Overtime - Civilian,500,500 - Personnel Services,Expenditures,2016,256066,138276,205817.31,0.0,25000.0,0.0,12500.0,12500.0,0.0,0.0,0.0,0.0,0.0,0.0,25000.0,0.0,12500.0,12500.0
9715,1003,2500,2500050001,520106,520106 - Architectural Services,520,520 - Other Services and Charges,Expenditures,2016,72799,97799,83031.34,339461.0,282184.0,323412.0,302798.0,302798.0,349992.0,350000.0,285122.0,317561.0,317561.0,-10531.0,-67816.0,38290.0,-14763.0,-14763.0
9716,1000,2100,2100080004,500010,500010 - Salary Base Pay - Civilian,500,500 - Personnel Services,Expenditures,2016,635481,635481,583500.94,500.0,500.0,50505.0,25502.5,25502.5,1000.0,50600.0,50600.0,50600.0,50600.0,-500.0,-50100.0,-95.0,-25097.5,-25097.5
9717,1000,3600,3600020005,503100,503100 - Workers Comp-Civilian Claims,500,500 - Personnel Services,Expenditures,2016,1100,1100,0,50455.0,59936.0,74000.0,66968.0,66968.0,70000.0,48000.0,50000.0,49000.0,49000.0,-19545.0,11936.0,24000.0,17968.0,17968.0
9718,1000,1200,1200020003,511115,511115 - Vehicle Repair & Maintenance Supplies,510,510 - Supplies,Expenditures,2016,23676,23676,37131.21,57594.0,58176.5,3578.5,30877.5,30877.5,34000.0,34000.0,0.0,17000.0,17000.0,23594.0,24176.5,3578.5,13877.5,13877.5
9719,1000,1000,1000010070,503090,503090 - Workers Compensation - Civilian Admin,500,500 - Personnel Services,Expenditures,2016,295,295,295.44,29881.77,14147.1,15128.75,14637.925,14637.925,0.0,3500.0,3500.0,3500.0,3500.0,29881.77,10647.1,11628.75,11137.925,11137.925
9720,1000,1000,1000010026,500120,500120 - Bilingual Pay - Classified,500,500 - Personnel Services,Expenditures,2016,18927,18927,24590.53,23066.5,42244.0,23676.0,32960.0,32960.0,6500.0,18000.0,18000.0,18000.0,18000.0,16566.5,24244.0,5676.0,14960.0,14960.0
9721,1000,1000,1000010001,522430,522430 - Miscellaneous Other Services & Charges,520,520 - Other Services and Charges,Expenditures,2016,3000,3000,23284.85,11565.0,45123.0,42344.0,43733.5,43733.5,17700.0,20000.0,20000.0,20000.0,20000.0,-6135.0,25123.0,22344.0,23733.5,23733.5
9722,1000,6800,6800020001,520107,520107 - Computer Information/Contracting Service,520,520 - Other Services and Charges,Expenditures,2016,10000,10000,0,2084504.48,2081644.84,2100000.0,2090822.42,2090822.42,2171832.0,2171832.0,2100000.0,2135916.0,2135916.0,-87327.52000000003,-90187.15999999992,0.0,-45093.57999999996,-45093.57999999996
9723,1000,2100,2100070003,503010,503010 - Health Insurance - Active Civilian,500,500 - Personnel Services,Expenditures,2016,105333,103203.47,116856.39,805291.59,812860.37,874773.25,843816.81,843816.81,650000.0,682000.0,774996.0,728498.0,728498.0,155291.58999999994,130860.37,99777.25,115318.81,115318.81
9724,1000,1000,1000010021,511070,511070 - Miscellaneous Office Supplies,510,510 - Supplies,Expenditures,2016,1000,1000,2171.8,11760.01,13412.11,10676.07,12044.09,12044.09,25600.0,25600.0,25600.0,25600.0,25600.0,-13839.99,-12187.89,-14923.93,-13555.91,-13555.91
9725,1000,1000,1000010015,500190,500190 - Temporary Higher Class Pay,500,500 - Personnel Services,Expenditures,2016,4000,4000,4686.12,32578.06,22053.4,26144.9,24099.15,24099.15,56400.0,45000.0,22100.0,33550.0,33550.0,-23821.94,-22946.6,4044.900000000001,-9450.849999999999,-9450.849999999999
9726,1000,1000,1000010068,503060,503060 - Long Term Disability - Civilian,500,500 - Personnel Services,Expenditures,2016,510,510,285.02,666086.3,465379.92,426633.94,446006.93,446006.93,459200.0,465000.0,409090.0,437045.0,437045.0,206886.30000000005,379.91999999998365,17543.940000000002,8961.929999999993,8961.929999999993
9727,1000,8000,8000020001,511050,511050 - Paper & Printing Supplies,510,510 - Supplies,Expenditures,2016,1691,292,292,408789.76,486321.63,593306.8,539814.2150000001,539814.2150000001,485200.0,589100.0,766500.0,677800.0,677800.0,-76410.23999999999,-102778.37,-173193.19999999995,-137985.78499999997,-137985.78499999997
9728,8300,2000,2000040023,511140,511140 - Landscaping & Gardening Supplies,510,510 - Supplies,Expenditures,2016,237000,237000,145564.65,78962.02,21687.57,0.0,10843.785,10843.785,54000.0,22000.0,0.0,11000.0,11000.0,24962.020000000004,-312.4300000000003,0.0,-156.21500000000015,-156.21500000000015
9729,1000,3600,3600090008,503090,503090 - Workers Compensation - Civilian Admin,500,500 - Personnel Services,Expenditures,2016,0,0,0,186818.05,181162.43,232101.84,206632.135,206632.135,388200.0,357800.0,357800.0,357800.0,357800.0,-201381.95,-176637.57,-125698.16,-151167.865,-151167.865
9730,1000,1000,1000010036,500070,500070 - Overtime - Classified,500,500 - Personnel Services,Expenditures,2016,337004,337004,417310.29,399368.11,526141.11,53410.46,289775.785,289775.785,783600.0,844600.0,111400.0,478000.0,478000.0,-384231.89,-318458.89,-57989.54,-188224.215,-188224.215
9731,1000,6800,6800020004,503060,503060 - Long Term Disability - Civilian,500,500 - Personnel Services,Expenditures,2016,1598,1598,1369.64,374087.83,250282.09,1088957.56,669619.8250000001,669619.8250000001,101000.0,40000.0,0.0,20000.0,20000.0,273087.83,210282.09,1088957.56,649619.8250000001,649619.8250000001
9732,2301,2000,2000060013,511070,511070 - Miscellaneous Office Supplies,510,510 - Supplies,Expenditures,2016,1900,1900,867.76,1919926.33,2343595.81,1890029.42,2116812.615,2116812.615,2271100.0,2354900.0,2204000.0,2279450.0,2279450.0,-351173.66999999987,-11304.189999999944,-313970.58000000013,-162637.38500000004,-162637.38500000004
9733,1000,3600,3600020007,503100,503100 - Workers Comp-Civilian Claims,500,500 - Personnel Services,Expenditures,2016,1000,1000,0,260311.41,268105.49,215028.12,241566.805,241566.805,504845.0,502863.0,502863.0,502863.0,502863.0,-244533.59,-234757.51,-287834.88,-261296.195,-261296.195
9734,1000,8000,8000050001,511050,511050 - Paper & Printing Supplies,510,510 - Supplies,Expenditures,2016,100,-50,249.09,0.0,0.0,0.0,0.0,0.0,200.0,200.0,200.0,200.0,200.0,-200.0,-200.0,-200.0,-200.0,-200.0
9735,8001,2800,2800060017,503010,503010 - Health Insurance - Active Civilian,500,500 - Personnel Services,Expenditures,2016,65573,0,0,0.0,0.0,94.44,47.22,47.22,100.0,100.0,100.0,100.0,100.0,-100.0,-100.0,-5.560000000000002,-52.78,-52.78
9736,2422,3400,3400010007,503090,503090 - Workers Compensation - Civilian Admin,500,500 - Personnel Services,Expenditures,2016,885,864,620.98,2943.36,2885.75,2614.15,2749.95,2749.95,1000.0,3200.0,3300.0,3250.0,3250.0,1943.36,-314.25,-685.8499999999998,-500.0499999999999,-500.0499999999999
